"","cntry","cntryID","year","AvgS_a02","AvgS_a03","AvgS_a05","AvgS_a06","AvgS_a07","AvgS_a12","AvgS_a08","AvgS_a01","AvgS_a04","AvgS_a09","AvgS_a10","AvgS_b01_2","AvgS_b03_1_min","AvgS_b03_2","AvgS_b04_a","AvgS_b04_b","AvgS_b05","AvgS_b07","AvgS_b08","AvgS_b09_1","AvgS_b09_2","AvgS_b10_max","AvgS_b11_1","AvgS_b11_2","AvgS_b12","AvgS_b02","AvgS_b04","AvgS_b06","AvgS_b13","AvgS_c03","AvgS_c11","AvgS_c02","AvgS_c10","AvgS_c04","AvgS_c05","AvgS_c09","AvgS_c01_2","AvgS_c06","AvgS_c07","AvgS_c08","AvgS_c12","AvgS_c14","AvgS_c15","AvgS_d03_3","AvgS_d04","AvgS_d06","AvgS_d10","AvgS_d11","AvgS_d12","AvgS_d03_1","AvgS_d03_2","AvgS_d05","AvgS_d08","AvgS_d09_0","AvgS_d09_1","AvgS_d03_4","AvgS_e07","AvgS_e12","AvgS_e11","AvgS_e06","AvgS_e01","AvgS_e02","AvgS_e03","AvgS_e04","AvgS_e05","AvgS_e08","AvgS_e09","AvgS_e10","AvgS_e13","AvgS_elig_A","AvgS_elig_B","AvgS_elig_C","AvgS_elig_D","AvgS_cond_A","AvgS_cond_B","AvgS_cond_C","AvgS_cond_D","AvgS_secu_A","AvgS_secu_B","AvgS_secu_C","AvgS_secu_D","AvgS_righ_A","AvgS_righ_B","AvgS_righ_C","AvgS_righ_D","AvgS_ExtReg_A","AvgS_ExtReg_B","AvgS_ExtReg_C","AvgS_ExtReg_D","AvgS_IntReg_A","AvgS_IntReg_B","AvgS_IntReg_C","AvgS_IntReg_D","AvgS_Reg_A","AvgS_Reg_B","AvgS_Reg_C","AvgS_Reg_D","AvgS_ExtCont","AvgS_IntCont","AvgS_Cont","AvgS_ImmPol","CCode","R_adm_guide","R_adm_guide_A","R_adm_guide_B","R_adm_guide_C","R_adm_guide_D","R_adm_guide_E","R_adm_guide_F","name"
"27","at","at",2006,0.05,0.8,0.5,0.7,0.6,0.25,0.5,0,0.6,0,0,0.45,0,0,0.5,0,0.75,0.75,0.5,0,0.5,0.825,0,0.7,0.5,0.5,0.25,0.5,0.7,0,0,0,0.5,0.5,0.9,0,0,0,0.4,0.15,0.0333333333333333,0.125,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.8,1,0.5,0.5,0.7,1,1,0.75,1,0.75,0.833333333333333,0.275000005960464,0.237499997019768,0.358333319425583,NA,0.600000023841858,0.46428570151329,0,NA,0.25,0.506250023841858,0.262499988079071,NA,0,0.699999988079071,0.0527777783572674,NA,0.4375,0.350892841815948,0.179166659712791,NA,0.125,0.603124976158142,0.157638877630234,NA,0.28125,0.477008908987045,0.168402761220932,NA,0.658333361148834,0.769047617912292,0.713690519332886,0.410088062286377,305,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-200: 0% administrative guidelines",NA,"-200: 0% administrative guidelines",NA,""
"28","at","at",2007,0.05,0.8,0.5,0.7,0.6,0.25,0.5,0,0.6,0,0,0.45,0,0,0.5,0,0.75,0.75,0.5,0,0.5,0.825,0,0.7,0.5,0.5,0.25,0.5,0.7,0,0,0,0.5,0.5,0.9,0,0,0,0.4,0.15,0.0333333333333333,0.125,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.8,1,0.5,0.5,0.7,1,1,0.75,1,0.75,0.833333333333333,0.275000005960464,0.237499997019768,0.358333319425583,NA,0.600000023841858,0.46428570151329,0,NA,0.25,0.506250023841858,0.262499988079071,NA,0,0.699999988079071,0.0527777783572674,NA,0.4375,0.350892841815948,0.179166659712791,NA,0.125,0.603124976158142,0.157638877630234,NA,0.28125,0.477008908987045,0.168402761220932,NA,0.658333361148834,0.769047617912292,0.713690519332886,0.410088062286377,305,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-200: 0% administrative guidelines",NA,"-200: 0% administrative guidelines",NA,""
"29","at","at",2008,0.05,0.8,0.5,0.7,0.6,0.25,0.5,0,0.6,0,0,0.45,0,0,0.5,0,0.75,0.75,0.5,0,0.5,0.825,0,0.7,0.5,0.5,0.25,0.5,0.7,0,0,0,0.5,0.5,0.9,0,0,0,0.4,0.15,0.0333333333333333,0.125,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.8,1,0.5,0.5,0.7,1,1,0.75,1,0.75,0.833333333333333,0.275000005960464,0.237499997019768,0.358333319425583,NA,0.600000023841858,0.46428570151329,0,NA,0.25,0.506250023841858,0.262499988079071,NA,0,0.699999988079071,0.0527777783572674,NA,0.4375,0.350892841815948,0.179166659712791,NA,0.125,0.603124976158142,0.157638877630234,NA,0.28125,0.477008908987045,0.168402761220932,NA,0.658333361148834,0.769047617912292,0.713690519332886,0.410088062286377,305,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-200: 0% administrative guidelines",NA,"-200: 0% administrative guidelines",NA,""
"30","at","at",2009,0.05,0.8,0.5,0.7,0.6,0.25,0.5,0,0.6,0,0,0.45,0,0,0.5,0,0.75,0.75,0.5,0,0.5,0.825,0,0.7,0.5,0.5,0.25,0.5,0.7,0,0,0,0.5,0.5,0.9,0,0,0,0.4,0.15,0.0333333333333333,0.125,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,0.8,1,0.5,0.5,0.7,1,1,0.75,1,0.75,0.833333333333333,0.275000005960464,0.237499997019768,0.358333319425583,NA,0.600000023841858,0.46428570151329,0,NA,0.25,0.506250023841858,0.262499988079071,NA,0,0.699999988079071,0.0527777783572674,NA,0.4375,0.350892841815948,0.179166659712791,NA,0.125,0.603124976158142,0.157638877630234,NA,0.28125,0.477008908987045,0.168402761220932,NA,0.783333361148834,0.769047617912292,0.776190519332886,0.425713062286377,305,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-200: 0% administrative guidelines",NA,"-200: 0% administrative guidelines",NA,""
"31","at","at",2010,0.05,0.8,0.5,0.7,0.6,0.25,0.5,0,0.6,0,0,0.45,0,0,0.5,0,0.75,0.75,0.5,0,0.5,0.825,0,0.7,0.5,0.5,0.25,0.5,0.7,0,0,0,0.5,0.5,0.9,0,0,0,0.4,0.15,0.0333333333333333,0.125,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,0.8,1,0.5,0.5,0.7,1,1,0.75,1,0.75,0.833333333333333,0.275000005960464,0.237499997019768,0.358333319425583,NA,0.600000023841858,0.46428570151329,0,NA,0.25,0.506250023841858,0.262499988079071,NA,0,0.699999988079071,0.0527777783572674,NA,0.4375,0.350892841815948,0.179166659712791,NA,0.125,0.603124976158142,0.157638877630234,NA,0.28125,0.477008908987045,0.168402761220932,NA,0.783333361148834,0.769047617912292,0.776190519332886,0.425713062286377,305,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-200: 0% administrative guidelines",NA,"-200: 0% administrative guidelines",NA,""
"32","au","au",1980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,0.5,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.463888883590698,0.377777755260468,0.595402777194977,900,"-1 Yes",NA,NA,NA,NA,NA,NA,"---"
"33","au","au",1981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"34","au","au",1982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"35","au","au",1983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"36","au","au",1984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"37","au","au",1985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"38","au","au",1986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"39","au","au",1987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"40","au","au",1988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.333333333333333,0,0.5,NA,0,0,NA,0,0.5,1,0.5,0.625,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,NA,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,1,1,0.1875,0.140000000596046,1,1,0,0.25,1,1,0.5,0.5,1,1,0.486111104488373,0.333333343267441,1,1,0.09375,0.194999992847443,1,1,0.493055552244186,0.416666686534882,1,1,0.293402791023254,0.305833339691162,0.291666656732559,0.547222197055817,0.419444441795349,0.603736102581024,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"41","au","au",1989,0.1,0.5,0.5,0,0.5,0,0.5,0.5,0.6,0.6,0,0.7,0.6,0,0.333333333333333,0.333333333333333,0,NA,0.25,0,0,0,1,0.5,0,NA,0,NA,0.7,0.5,0,0,0.5,0,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.275000005960464,0.433333337306976,0.0833333358168602,0.140000000596046,0.400000005960464,0.0500000007450581,0,0.25,0.550000011920929,0.375,0.16666667163372,0.5,0,0.699999988079071,0.138888895511627,0.333333343267441,0.337500005960464,0.241666674613953,0.0416666679084301,0.194999992847443,0.275000005960464,0.537500023841858,0.152777791023254,0.416666686534882,0.306250005960464,0.389583349227905,0.0972222313284874,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.305849224328995,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"42","au","au",1990,0.1,0.5,0.5,0,0.5,0,0.5,0.5,0.6,0.6,0,0.7,0.6,0,0.333333333333333,0.333333333333333,0,NA,0.25,0,0,0,1,0.5,0,NA,0,NA,0.7,0.5,0,0,0.5,0,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.275000005960464,0.433333337306976,0.0833333358168602,0.140000000596046,0.400000005960464,0.0500000007450581,0,0.25,0.550000011920929,0.375,0.16666667163372,0.5,0,0.699999988079071,0.138888895511627,0.333333343267441,0.337500005960464,0.241666674613953,0.0416666679084301,0.194999992847443,0.275000005960464,0.537500023841858,0.152777791023254,0.416666686534882,0.306250005960464,0.389583349227905,0.0972222313284874,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.305849224328995,900,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"43","au","au",1991,0.1,0.6,0.5,0,0.5,0,0.5,0.5,0.6,0.6,0,0.7,0.6,0,0.333333333333333,0.333333333333333,0,NA,0.25,0,0,0,1,0.5,0,NA,0,NA,0.7,0.5,0,0,0.5,0,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.300000011920929,0.433333337306976,0.0833333358168602,0.140000000596046,0.400000005960464,0.0500000007450581,0,0.25,0.550000011920929,0.375,0.16666667163372,0.5,0,0.699999988079071,0.138888895511627,0.333333343267441,0.350000023841858,0.241666674613953,0.0416666679084301,0.194999992847443,0.275000005960464,0.537500023841858,0.152777791023254,0.416666686534882,0.3125,0.389583349227905,0.0972222313284874,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.307099223136902,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,"---"
"44","au","au",1992,0.1,0.6,0.5,0,0.5,0,0.5,0.5,0.6,0.6,0,0.7,0.6,0,0.333333333333333,0.333333333333333,0,NA,0.25,0,0,0,1,0.5,0,NA,0,NA,0.7,0.5,0,0,0.5,0,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.300000011920929,0.433333337306976,0.0833333358168602,0.140000000596046,0.400000005960464,0.0500000007450581,0,0.25,0.550000011920929,0.375,0.16666667163372,0.5,0,0.699999988079071,0.138888895511627,0.333333343267441,0.350000023841858,0.241666674613953,0.0416666679084301,0.194999992847443,0.275000005960464,0.537500023841858,0.152777791023254,0.416666686534882,0.3125,0.389583349227905,0.0972222313284874,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.307099223136902,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"45","au","au",1993,0.1,0.6,0.5,0,0.5,0,0.5,0.5,0.6,0.6,0,0.7,0.6,0,0.333333333333333,0.333333333333333,0.25,NA,0.25,0,0,0,1,0.5,0,NA,0,NA,0.7,0.5,0,0,0.5,0,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.300000011920929,0.433333337306976,0.0833333358168602,0.140000000596046,0.400000005960464,0.100000001490116,0,0.25,0.550000011920929,0.375,0.16666667163372,0.5,0,0.699999988079071,0.138888895511627,0.333333343267441,0.350000023841858,0.266666680574417,0.0416666679084301,0.194999992847443,0.275000005960464,0.537500023841858,0.152777791023254,0.416666686534882,0.3125,0.402083337306976,0.0972222313284874,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.309599220752716,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"46","au","au",1994,0,0.55,0.5,0,0.7,0.5,0,0.5,0.6,0.1,0,0.733333333333333,0.6,0.4,0.25,0.25,0.25,0.25,0.166666666666667,0,0.166666666666667,0.266666666666667,1,0.333333333333333,0,NA,0,0.833333333333333,0.4,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.577777802944183,0.16666667163372,0.140000000596046,0.449999988079071,0.238095238804817,0,0.25,0.0500000007450581,0.400000005960464,0.16666667163372,0.5,0,0.400000005960464,0.138888895511627,0.333333343267441,0.418749988079071,0.40793651342392,0.0833333358168602,0.194999992847443,0.025000000372529,0.400000005960464,0.152777791023254,0.416666686534882,0.221874997019768,0.403968274593353,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.296017855405807,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"47","au","au",1995,0,0.55,0.5,0,0.7,0.5,0,0.5,0.6,0.1,0,0.733333333333333,0.6,0.4,0.25,0.25,0.5,0.25,0.166666666666667,0,0.166666666666667,0.266666666666667,1,0.333333333333333,0,NA,0,0.866666666666667,0.4,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.577777802944183,0.16666667163372,0.140000000596046,0.449999988079071,0.278571426868439,0,0.25,0.0500000007450581,0.400000005960464,0.16666667163372,0.5,0,0.400000005960464,0.138888895511627,0.333333343267441,0.418749988079071,0.428174614906311,0.0833333358168602,0.194999992847443,0.025000000372529,0.400000005960464,0.152777791023254,0.416666686534882,0.221874997019768,0.414087295532227,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.298041671514511,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"48","au","au",1996,0,0.55,0.5,0,0.7,0.5,0,0.5,0.6,0.1,0,0.725,0.6,0.3,0,0,0.375,0.375,0.125,0,0.25,0.266666666666667,0.75,0.375,0.2,0,0,0.8,0.425,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.40625,0.16666667163372,0.140000000596046,0.449999988079071,0.275000005960464,0,0.25,0.0500000007450581,0.397916674613953,0.16666667163372,0.5,0,0.425000011920929,0.138888895511627,0.333333343267441,0.418749988079071,0.340624988079071,0.0833333358168602,0.194999992847443,0.025000000372529,0.411458343267441,0.152777791023254,0.416666686534882,0.221874997019768,0.376041650772095,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.290432542562485,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"49","au","au",1997,0,0.55,0.5,0,0.9,0.5,0,0.5,0.6,0.1,0,0.725,0.6,0.3,0,0,0.375,0.375,0.125,0,0.25,0.266666666666667,0.75,0.375,0.2,0,0,0.8375,0.425,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.40625,0.16666667163372,0.140000000596046,0.5,0.280357152223587,0,0.25,0.0500000007450581,0.397916674613953,0.16666667163372,0.5,0,0.425000011920929,0.138888895511627,0.333333343267441,0.443749994039536,0.343303561210632,0.0833333358168602,0.194999992847443,0.025000000372529,0.411458343267441,0.152777791023254,0.416666686534882,0.234375,0.377380967140198,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.29320040345192,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"50","au","au",1998,0,0.55,0.5,0,0.9,0.5,0,0.5,0.6,0.1,0,0.725,0.6,0.3,0,0,0.375,0.375,0.125,0,0.25,0.266666666666667,0.75,0.375,0.2,0,0,0.8375,0.425,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.40625,0.16666667163372,0.140000000596046,0.5,0.280357152223587,0,0.25,0.0500000007450581,0.397916674613953,0.16666667163372,0.5,0,0.425000011920929,0.138888895511627,0.333333343267441,0.443749994039536,0.343303561210632,0.0833333358168602,0.194999992847443,0.025000000372529,0.411458343267441,0.152777791023254,0.416666686534882,0.234375,0.377380967140198,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.29320040345192,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"51","au","au",1999,0,0.55,0.5,0,0.9,0.5,0,0.5,0.6,0.1,0,0.725,0.6,0.3,0,0,0.375,0.375,0.125,0.125,0.25,0.266666666666667,0.75,0.375,0.2,0,0,0.8375,0.425,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.40625,0.16666667163372,0.140000000596046,0.5,0.298214286565781,0,0.25,0.0500000007450581,0.397916674613953,0.16666667163372,0.5,0,0.425000011920929,0.138888895511627,0.333333343267441,0.443749994039536,0.352232158184052,0.0833333358168602,0.194999992847443,0.025000000372529,0.411458343267441,0.152777791023254,0.416666686534882,0.234375,0.381845235824585,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.294093251228333,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"52","au","au",2000,0,0.55,0.5,0,0.9,0.5,0,0.5,0.6,0.1,0,0.725,0.6,0.3,0,0,0.375,0.375,0.125,0.125,0.25,0.266666666666667,0.75,0.375,0.2,0,0,0.8,0.425,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,NA,0.5,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.387499988079071,0.40625,0.16666667163372,0.140000000596046,0.5,0.292857140302658,0,0.25,0.0500000007450581,0.397916674613953,0.16666667163372,0.5,0,0.425000011920929,0.138888895511627,0.333333343267441,0.443749994039536,0.34955358505249,0.0833333358168602,0.194999992847443,0.025000000372529,0.411458343267441,0.152777791023254,0.416666686534882,0.234375,0.380505979061127,0.118055567145348,0.305833339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.293825417757034,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-201: <50% administrative guidelines",NA,NA,NA,""
"53","au","au",2001,0,0.55,0.5,0,0.9,0.5,0,0.6,0.6,0.1,0,0.725,0.6,0.3,0,0,0.375,0.375,0.125,0.25,0.25,0.266666666666667,0.75,0.375,0.2,0,0,0.8,0.425,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0.166666666666667,0.25,0,NA,0,0,0,0.5,0.5,0.7,0,0.5,0,0.75,NA,0,0,0.7,0,0,0.75,0.7,0.7,0,0,0.3,1,1,0.583333333333333,0.412499994039536,0.40625,0.16666667163372,0.140000000596046,0.5,0.310714274644852,0,0.25,0.0500000007450581,0.397916674613953,0.16666667163372,0.75,0,0.425000011920929,0.138888895511627,0.333333343267441,0.456250011920929,0.358482122421265,0.0833333358168602,0.194999992847443,0.025000000372529,0.411458343267441,0.152777791023254,0.541666686534882,0.240625008940697,0.384970247745514,0.118055567145348,0.368333339691162,0.291666656732559,0.569047629833221,0.430357158184052,0.308468252420425,900,"-1 Yes","-201: <50% administrative guidelines","-201: <50% administrative guidelines","-202: >=50% administrative guidelines",NA,"-201: <50% administrative guidelines","-201: <50% administrative guidelines","---"
